,casualtag,cflag,eflag,eventtag,filename,sentence,uploadTime,username
2661,0,1,0,0,TEST,世界上超前消费最成功的是美国。,2019-12-10 22:24:10.019,radish
2662,0,1,0,0,TEST,美国的超前消费工具齐全，包括分期付款、消费贷款、商品赊销、信用卡透支等方式，不过，最终过渡到以信用卡透支为主。,2019-12-10 22:24:10.019,radish
2663,1,1,0,0,TEST,另一个最重要的阶段是，2008年一场金融危机让国人甚至全球开始重新审视美国的超前消费。,2019-12-10 22:24:10.019,radish
2664,0,1,0,0,TEST,出现一个滑稽现象是全球许多国家认为，是美国的对于消费者来说，该不该超前消费必须算好自己的财务账，特别是算好预期收入账。,2019-12-10 22:24:10.019,radish
2665,0,1,0,0,TEST,超前消费金额最好控制在预期总收入的50%以内，控制在当前收入的百分之十足以支付超前消费成本范围内。,2019-12-10 22:24:10.019,radish
2666,0,1,0,0,TEST,对于个人来说超前消费必须与自己的预期收入能力高度匹配。,2019-12-10 22:24:10.019,radish
2667,0,1,0,0,TEST,超前消费绝不是盲目浪费，超过自己预期收入水平高负债消费。,2019-12-10 22:24:10.019,radish
2668,0,1,0,0,TEST,控制在预期收入以内的超前消费应该鼓励。,2019-12-10 22:24:10.019,radish
2669,0,1,0,0,TEST,否则，就应该限制提醒规制。,2019-12-10 22:24:10.019,radish
2670,0,1,0,0,TEST,特别是个人必须自律自控。,2019-12-10 22:24:10.019,radish
2671,0,1,0,0,TEST,同时，消费信用机构必须有一套控制过度消费的信用体系。,2019-12-10 22:24:10.019,radish
2672,1,1,0,0,TEST,美国的超前消费模式是建立在诚信基础上的一种消费模式，只要公民拥有正当、稳定的收入来源即可向金融机构申请各种消费信贷，公民只要按期偿贷，金融机构就会将源源不断地以个人信贷的形式向其提供资金以供其消费。,2019-12-10 22:24:10.019,radish
2673,0,1,0,0,TEST,使得消费者在尚未拥有实际消费能力之前就已提前获得了购买力，这就是一般意义上的超前消费现象。,2019-12-10 22:24:10.019,radish
2674,0,1,0,0,TEST,改革开放后，超前消费现象在中国经历了几起几落。,2019-12-10 22:24:10.019,radish
2675,0,1,0,0,TEST,上个世纪80年代初期，国人基本不知道什么是超前消费、负债借贷消费、寅吃卯粮消费。,2019-12-10 22:24:10.019,radish
2676,0,1,0,0,TEST,这与改革开放之初的情形高度吻合。,2019-12-10 22:24:10.019,radish
2677,0,1,0,0,TEST,那时工薪阶层平均工资在40元人民币左右，处在吃饱诉求阶段，根本谈不上高档高端消费，也没有消费信用需求与供给。,2019-12-10 22:24:10.019,radish
2678,0,1,0,0,TEST,进入上个世纪九十年代后，特别是治理整顿过程中，中国经济遭遇了消费需求严重低迷阶段，从而影响到了经济增长。,2019-12-10 22:24:10.019,radish
2679,0,1,0,0,TEST,这个时期扩大内需、启动消费成为当时最重要的、第一位的经济工作重点。,2019-12-10 22:24:10.019,radish
2680,0,1,0,0,TEST,一些从发达国家回来的人员带入了美国超前消费的“故事”，这个故事的经典案例是：一个美国妇女借贷购房，一个中国妇女储蓄攒钱购房。,2019-12-10 22:24:10.019,radish
2681,0,1,0,0,TEST,美国妇女住了一辈子房子直到成为老太太，还清了房贷。,2019-12-10 22:24:10.019,radish
2682,0,1,0,0,TEST,中国妇女直到成为老太太才攒够购房钱，住上自己的房子已经老了。,2019-12-10 22:24:10.019,radish
2683,0,1,0,0,TEST,整个国人都非常羡慕美国的超前消费，甚至批判中国传统的、过于保守的消费观念和习俗。,2019-12-10 22:24:10.019,radish
2684,0,1,0,0,TEST,这个时代背景是当时国内消费太低迷，储蓄率太高，国家出台很多刺激消费的政策仍然无济于事。,2019-12-10 22:24:10.019,radish
2685,0,1,0,0,TEST,超前消费是指当下的收入水平不足以购买现在所需的产品或服务时，以贷款、分期付款、信用卡透支等形式进行消费的一种消费模式。,2019-12-10 22:24:10.019,radish
2686,0,1,0,0,TEST,世界上超前消费最成功的是美国。,2019-12-10 22:24:10.019,radish
2687,0,1,0,0,TEST,美国的超前消费工具齐全，包括分期付款、消费贷款、商品赊销、信用卡透支等方式，不过，最终过渡到以信用卡透支为主。,2019-12-10 22:24:10.019,radish
2688,1,1,0,0,TEST,另一个最重要的阶段是，2008年一场金融危机让国人甚至全球开始重新审视美国的超前消费。,2019-12-10 22:24:10.019,radish
2689,0,1,0,0,TEST,出现一个滑稽现象是全球许多国家认为，是美国的除了诚信基础以外，就是必须有收入能力。,2019-12-10 22:24:10.019,radish
2690,0,1,0,0,TEST,以信用卡透支消费信用大小，是根据个人收入现状给予一定授信额度。,2019-12-10 22:24:10.019,radish
2691,0,1,0,0,TEST,必须在这个授信额度内发放消费信用，严禁超过信用额度透支。,2019-12-10 22:24:10.019,radish
2692,0,1,0,0,TEST,特别是对于花呗、京东白条等互联网金融透支消费工具，也必须严格执行信用评估得分制度。,2019-12-10 22:24:10.019,radish
2693,0,1,0,0,TEST,加强对个人消费者教育至关重要。,2019-12-10 22:24:10.019,radish
2694,1,1,0,0,TEST,必须防止超前消费带动人们提前、盲目的非理性消费形成趋势，助长了人们奢侈、浪费与贪图享乐的不良倾向，导致消费成为贪、腐的温床。,2019-12-10 22:24:10.019,radish
2695,0,1,0,0,TEST,从而引发一系列社会问题，严重危害到社会的稳定。,2019-12-10 22:24:10.019,radish
2696,0,1,0,0,TEST,对此，必须保持高度警惕警觉。,2019-12-10 22:24:10.019,radish
2697,0,1,0,0,TEST,来源：(http://blog.sina.com.cn/s/blog_45554c9a01030nct.html)-客观分析和看待超前消费现象_余丰慧_新浪博客,2019-12-10 22:24:10.019,radish
2698,0,1,0,0,TEST,李想看清了未来，不过总有些错位的感觉：SEV的理想的确美好，可是他来得太早，最终无奈收场；,2019-12-10 22:24:10.019,radish
2699,0,1,0,0,TEST,SUV要更贴近实际，可是一直贴着2018年的实际，没有再向前走一步。,2019-12-10 22:24:10.019,radish
2700,0,1,0,0,TEST,这样的错位已经破坏了李想的第一个计划，第二个计划也会遭遇不幸吗？,2019-12-10 22:24:10.019,radish
2701,0,1,0,0,TEST,作者/刘亚杰编辑/邱韵2015年6月12日，汽车之家的办公区，空气中充斥着一股怪异的情绪。,2019-12-10 22:24:10.019,radish
2702,0,1,0,0,TEST,CEO秦致发表内部信表示，挂着“创始人”和“总裁”头衔的李想将离岗，以董事和股东身份，参与公司发展。,2019-12-10 22:24:10.019,radish
2703,0,1,0,0,TEST,这一幕，像极了1985年，苹果公司创始人史蒂夫·乔布斯被自己苦口婆心招揽的约翰·斯卡利赶出公司的情节。,2019-12-10 22:24:10.019,radish
2704,0,1,0,0,TEST,巧合的是，和乔布斯一样，李想性格中也藏着偏执。,2019-12-10 22:24:10.019,radish
2705,0,1,0,0,TEST,自高中毕业即开始创业生涯，他简历中已经有“泡泡网”和“汽车之家”两个成功的项目，很多人将其与茅侃侃、高燃、戴志康合称80后中的“京城四少”——这都是他偏执的资本，毕竟他曾如此成功。,2019-12-10 22:24:10.019,radish
2706,0,1,0,0,TEST,只是此时，李想不打算停留在过去的辉煌中。,2019-12-10 22:24:10.019,radish
2707,0,1,0,0,TEST,他在寻找新的机会，用新的成功来证明自己。,2019-12-10 22:24:10.019,radish
2708,0,1,0,0,TEST,大洋彼岸已经有人出手，画出了他真正的向往。,2019-12-10 22:24:10.019,radish
2709,0,1,0,0,TEST,那个人是特斯拉CEO埃隆·马斯克（ElonMusk），李想在2014年4月成为其首批中国用户。,2019-12-10 22:24:10.019,radish
2710,0,1,0,0,TEST,在马斯克将ModelS的钥匙交给李想时，他自认为依稀窥见了未来。,2019-12-10 22:24:10.019,radish
2711,0,1,0,0,TEST,于是，在汽车之家后，李想开启了新一段征程。,2019-12-10 22:24:10.019,radish
2712,0,1,0,0,TEST,01李想的理想“我数了一下，光微信的朋友里，买特斯拉的不下20个。”,2019-12-10 22:24:10.019,radish
2713,0,1,0,0,TEST,回忆交付首批ModelS的场景，“特粉”的狂热追捧仍然让李想心有余悸。,2019-12-10 22:24:10.019,radish
2714,0,1,0,0,TEST,朋友圈塌陷，坚定了李想的判断：在手机开启用户心智后，智能化势必席卷各个行业，传统汽车行业遏制用户需求，同样存在一个需求井喷点。,2019-12-10 22:24:10.019,radish
2715,0,1,0,0,TEST,此时，特斯拉似乎恰好就在那个点上。,2019-12-10 22:24:10.019,radish
2716,0,1,0,0,TEST,作为一个媒体人，他知道传统车企能把车造成什么样，也很清楚用户是否需要这样的汽车，那么为何不制造一辆让所有人都满意的汽车呢？,2019-12-10 22:24:10.019,radish
2717,0,1,0,0,TEST,2011年，李想将想法告知秦致，后者用“把汽车之家做到50亿美元”的憧憬挽留他，李想妥协了；,2019-12-10 22:24:10.019,radish
2718,0,1,0,0,TEST,2013年，秦致再次用相同的方式规劝他留下，李想也接受了。,2019-12-10 22:24:10.019,radish
2719,0,1,0,0,TEST,不过“纸上谈来终觉浅”，到了2015年，偏执的李想试图改变。,2019-12-10 22:24:10.019,radish
2720,0,1,0,0,TEST,经过7000多公里的驾驶体验后，李想实在受不了ModelS的糟糕表现，给了新车“我都TM的快疯了”的评价；,2019-12-10 22:24:10.019,radish
2721,0,1,0,0,TEST,同时他也实在无法接受一个巨大的机会从眼前溜走，他已经妥协过两次了。,2019-12-10 22:24:10.019,radish
2722,0,1,0,0,TEST,2015年6月，偏执造车的李想毅然离开了汽车之家，一个月后成立车和家，启动自己的造车计划。,2019-12-10 22:24:10.019,radish
2723,0,1,0,0,TEST,和每家造车新势力发展初期的境遇相同，质疑很快铺满网络：高中学历、PPT造车以及传统行业难以跨越的门槛……,2019-12-10 22:24:10.019,radish
2724,0,1,0,0,TEST,新的、旧的；,2019-12-10 22:24:10.019,radish
2725,0,1,0,0,TEST,有的，没的，纷至沓来。,2019-12-10 22:24:10.019,radish
2726,0,1,0,0,TEST,“我都不在乎别人怎么想”。,2019-12-10 22:24:10.019,radish
2727,0,1,0,0,TEST,李想在微博上畅想着，“争取2015年结束前，打造一款0-100公里/时、实测加速在3秒之内的电动概念跑车出来”。,2019-12-10 22:24:10.019,radish
2728,0,1,0,0,TEST,正是此时，人们不再称李想“京城四少”，取而代之的是“中国马斯克”。,2019-12-10 22:24:10.019,radish
2729,0,1,0,0,TEST,02SEV生意经很可惜，2015年前人们并未见到车和家的首款作品，理想在第二年公布造车计划，结果与最初的设想略有不同。,2019-12-10 22:24:10.019,radish
2730,0,1,0,0,TEST,2016年4月16日，李想在微信朋友圈发文表示：车和家放弃了推出电动跑车的想法，而是要先推出一款小而美的SEV（SmartElectricVehicle），后打造大而全的SUV（SportUtilityVehicle）。,2019-12-10 22:24:10.019,radish
2731,0,1,0,0,TEST,“当时，SEV的口碑并不理想。”,2019-12-10 22:24:10.019,radish
2732,0,1,0,0,TEST,汽车分析师张翔表示，SEV的特点与国内低速电动车类似。,2019-12-10 22:24:10.019,radish
2733,0,1,0,0,TEST,当时，这并不是一门好生意。,2019-12-10 22:24:10.019,radish
2734,0,1,0,0,TEST,“低速电动车带有低开发成本、低技术含量、低价格‘三低’属性，这已经成为人们的固有印象。”,2019-12-10 22:24:10.019,radish
2735,0,1,0,0,TEST,与此同时，在电动车行业，低速电动车一直行驶在政策规章的盲区。,2019-12-10 22:24:10.019,radish
2736,0,1,0,0,TEST,这些汽车要在哪行驶？,2019-12-10 22:24:10.019,radish
2737,0,1,0,0,TEST,机动车道、自行车道、人行道？,2019-12-10 22:24:10.019,radish
2738,0,1,0,0,TEST,生产标准如何界定？,2019-12-10 22:24:10.019,radish
2739,0,1,0,0,TEST,沿用EV、HEV、PHEV标准？,2019-12-10 22:24:10.019,radish
2740,0,1,0,0,TEST,似乎都不合适。,2019-12-10 22:24:10.019,radish
2741,0,1,0,0,TEST,众多的问题悬而未决，因此官方无法为此类汽车上牌照。,2019-12-10 22:24:10.019,radish
2742,0,1,0,0,TEST,李想显然不愿活在别人的警告中，他在坚持自己的想法：并不是所有人都愿意且买得起特斯拉，可他们才是电动汽车的潜在客户。,2019-12-10 22:24:10.019,radish
2743,0,1,0,0,TEST,从入门级产品入手，很多领域有成功案例。,2019-12-10 22:24:10.019,radish
2744,0,1,0,0,TEST,小米就曾依靠性价比，最终实现对旧势力的超越，如今相同的故事不过是在新能源汽车市场的重演。,2019-12-10 22:24:10.019,radish
2745,0,1,0,0,TEST,与小米“醉翁之意不在酒”——通过普及硬件，拓展互联网业务——类似，李想的愿景也不全以车辆销售模式实现。,2019-12-10 22:24:10.019,radish
2746,0,1,0,0,TEST,2016年正值共享经济最为火热的时候。,2019-12-10 22:24:10.019,radish
2747,0,1,0,0,TEST,小黄车与小红车，都能快速爬满城市每个角落，如果这些自行车换作汽车，特别是体积小、成本低的SEV，会是怎样场景？,2019-12-10 22:24:10.019,radish
2748,0,1,0,0,TEST,车和家不是最早入局的新势力，却最先推出产品，共享经济的模式给车和家更广阔的想象空间，甚至大批产品交付后，建立一整套后台数据网络，提早步入智慧交通时代……,2019-12-10 22:24:10.019,radish
2749,0,1,0,0,TEST,想象中，一切都那么美好，至于标准、规章，也许挺一挺就好了——至少李想这么想。,2019-12-10 22:24:10.019,radish
2750,0,1,0,0,TEST,他选择坚持既定路线，继续开发SEV产品，甚至构图远比其他厂商更宽、更快、更激进。,2019-12-10 22:24:10.019,radish
2751,0,1,0,0,TEST,2016年8月，车和家启动了江苏常州武进汽车制造基地，一期建设投资20亿元，年产20万辆SEV；,2019-12-10 22:24:10.019,radish
2752,0,1,0,0,TEST,2017年6月16日，车和家宣布与法国分时租赁运营商Clem合作，后者运营的车辆将会是车和家的SEV。,2019-12-10 22:24:10.019,radish
2753,0,1,0,0,TEST,不管外界如何变化，李想已经铁了心，要让SEV项目尽快落地。,2019-12-10 22:24:10.019,radish
2754,0,1,0,0,TEST,03被堵死的通路拿钱是快乐的，花钱是痛苦的，特别是在有钱没处花的时候，这种煎熬只有局中人才有切身体会——李想就是那个局中人。,2019-12-10 22:24:10.019,radish
2755,0,1,0,0,TEST,2017年9月8日，车和家完成A+轮融资，兴奋的投资者们慷慨拿出了6.2亿元投资，他们相信这是一次提前见到未来的机会。,2019-12-10 22:24:10.019,radish
2756,0,1,0,0,TEST,李想很快让资本见识了车和家的高效。,2019-12-10 22:24:10.019,radish
2757,0,1,0,0,TEST,按照L6e欧洲出口标准搭建的一期生产车间，SEV工程样车已完成两轮试制与改造；,2019-12-10 22:24:10.019,radish
2758,0,1,0,0,TEST,2017年12月4日上午9：06，众人还沉浸在“周一综合征”的困扰时，李想已经打起精神，推送SEV的具体信息：新车的续航里程将超过100公里，支持自由换电、远程OTA（Over-the-AirTechnology，即空间下载技术）升级、4G网络覆盖等功能。,2019-12-10 22:24:10.019,radish
2759,0,1,0,0,TEST,只是，SEV的轮廓越来越清晰，未来却越来越模糊。,2019-12-10 22:24:10.019,radish
2760,0,1,0,0,TEST,从公布SEV计划到推送信息已经有两年，国内没有形成自主低速电动车标准，也未按照欧洲L6e标准执行，SEV仍然无法上牌照，这让车和家的SEV只能躺在生产线上。,2019-12-10 22:24:10.019,radish
2761,0,1,0,0,TEST,万事俱备，只欠东风；,2019-12-10 22:24:10.019,radish
2762,0,1,0,0,TEST,东风不吹，万事皆灰。,2019-12-10 22:24:10.019,radish
2763,1,1,0,0,TEST,“我们明年（2018年）才会正式发布产品，因为工厂试装以后还需要半年的测试周期。”,2019-12-10 22:24:10.019,radish
2764,0,1,0,0,TEST,李想在通过各种方式，给造车梦争取更多缓冲时间，结果不尽如人意，他还是没有等到标准落地。,2019-12-10 22:24:10.019,radish
2765,0,1,0,0,TEST,偏执的等待没有带来好消息，反而让问题变得复杂。,2019-12-10 22:24:10.019,radish
2766,0,1,0,0,TEST,随着行业发展，新能源补贴不断向续航能力更强、安全系数更高的乘用车倾斜，迅速挤压SEV的生存空间，即使入场也难有胜算。,2019-12-10 22:24:10.019,radish
2767,0,1,0,0,TEST,此外，共享经济也渐渐失去了原有的光彩。,2019-12-10 22:24:10.019,radish
2768,1,1,0,0,TEST,据某第三方机构统计，当时分时租赁单车日亏损约为50-120元，众多企业没能建立稳定的盈利模式，只能依靠政府补贴艰难度日，这已经不是好生意该有的模样。,2019-12-10 22:24:10.019,radish
2769,0,1,0,0,TEST,按照李想的性格，他应该继续等下去，若SEV就有了标准，分时租赁有了成熟的盈利模式，还是可以撑起车联网的理想。,2019-12-10 22:24:10.019,radish
2770,1,1,0,0,TEST,不过这就意味着继续苦等，而等待永远是被动的，李想已经受够了。,2019-12-10 22:24:10.019,radish
2771,0,1,0,0,TEST,无奈的他，唯有向现实妥协。,2019-12-10 22:24:10.019,radish
2772,0,1,0,0,TEST,2018年3月22日，车和家宣布与滴滴达成合作，通过组建合资公司的形式，延续共享的梦想，只是梦想的载体已经不是SEV这个曾被寄予厚望的项目。,2019-12-10 22:24:10.019,radish
2773,0,1,0,0,TEST,每当回顾这一段过往，李想会努力表现得更轻松，像创业之初那样，尽量表现得无忧无虑，只是丢掉了曾经标志性的微笑。,2019-12-10 22:24:10.019,radish
2774,0,1,0,0,TEST,他的设想错了吗？,2019-12-10 22:24:10.019,radish
2775,0,1,0,0,TEST,显然不是。,2019-12-10 22:24:10.019,radish
2776,0,1,0,0,TEST,蔚来、小鹏、威马，包括这次合作的滴滴，它们都在想方设法靠近这个理想。,2019-12-10 22:24:10.019,radish
2777,0,1,0,0,TEST,不同点在于，李想太超前，也太迫切了，低下头飞快地奔跑，速度快到超越现实——理想和现实就是这样拧巴。,2019-12-10 22:24:10.019,radish
2778,0,1,0,0,TEST,04慢速逻辑“我们判断与滴滴合作，比用SEV做出行好10倍。”,2019-12-10 22:24:10.019,radish
2779,0,1,0,0,TEST,结束SEV项目时，李想没有更多的惆怅，他有别的事要做。,2019-12-10 22:24:10.019,radish
2780,0,1,0,0,TEST,制造SEV的A计划宣布流产，意味着车和家推出SUV的B计划要提前上马了。,2019-12-10 22:24:10.019,radish
2781,0,1,0,0,TEST,此时，车和家刚刚完成30亿元的B轮融资，有了足够的资本改造车厂一期生产线，加速二期建设，以及选购一张生产牌照——李想还有机会。,2019-12-10 22:24:10.019,radish
2782,0,1,0,0,TEST,只是对比起来，李想要面对的形势越发严峻：SEV项目失败了，李想还可以退守SUV计划，可是如果SUV计划同样没能成功呢？,2019-12-10 22:24:10.019,radish
2783,0,1,0,0,TEST,偏执的性格以及残酷的现实共同决定着，李想只能向前走。,2019-12-10 22:24:10.019,radish
2784,0,1,0,0,TEST,这次只许成功，不许失败。,2019-12-10 22:24:10.019,radish
2785,0,1,0,0,TEST,“互联网造车太难了。”,2019-12-10 22:24:10.019,radish
2786,0,1,0,0,TEST,第三次创业前（2015年4月），李想已经预见造车的艰涩，只是没想到会如此难。,2019-12-10 22:24:10.019,radish
2787,0,1,0,0,TEST,那段时间，李想非常喜欢一个人驾驶特斯拉新款SUVModelX90D，独自反思SEV的失败，也会思考如何规划SUV的未来。,2019-12-10 22:24:10.019,radish
2788,0,1,0,0,TEST,之前，车和家跑得太快，快到没有机会反应甚至刹车。,2019-12-10 22:24:10.019,radish
2789,1,1,0,0,TEST,当探路石的感觉实在不好受，因此SUV项目不需要那么快，也不要背负太多的使命和责任，只要击穿一个痛点，一个用户的核心痛点，就足够了。,2019-12-10 22:24:10.019,radish
2790,0,1,0,0,TEST,很快，他找到了一个。,2019-12-10 22:24:10.019,radish
2791,0,1,0,0,TEST,2018年7月3日，李想和往常一样下了车，打开电脑。,2019-12-10 22:24:10.019,radish
2792,0,1,0,0,TEST,片刻之后，在微博公开了3万公里的驾驶体验：“自从买了ModelS开始，除了外出200公里以上路程，我真的只开特斯拉了。”,2019-12-10 22:24:10.019,radish
2793,0,1,0,0,TEST,电动车在理念、驾驶体验、人机交互等各方面表现，仍然让他兴奋不已。,2019-12-10 22:24:10.019,radish
2794,0,1,0,0,TEST,可是，他也只能享受200公里的快感——2017年中国公共充电桩数量为21.39万个，该数据已经成为世界之最，却只能让用户在200公里内无忧无虑，这才是用户的核心痛点。,2019-12-10 22:24:10.019,radish
2795,0,1,0,0,TEST,于是2018年10月18日，理想智造发布了旗下首款车型理想智造ONE。,2019-12-10 22:24:10.019,radish
2796,0,1,0,0,TEST,公布配置信息时，综合功率326马力、扭矩530牛·米、百公里加速6.5秒、车内四屏交互方式均未引人注目，“增程式电动车”属性成为全场焦点。,2019-12-10 22:24:10.019,radish
2797,0,1,0,0,TEST,增程式电动车有很多技术难点：研制新车要基于全新的开发平台、油转电的功效仍然较低，政策补贴力度并不充沛……,2019-12-10 22:24:10.019,radish
2798,0,1,0,0,TEST,不过在李想眼中，这都不是事儿，让用户告别“里程焦虑”，已经足够了。,2019-12-10 22:24:10.019,radish
2799,0,1,0,0,TEST,理想ONE通过1.2T汽油发动机发电+240kW功率电机实现驱动。,2019-12-10 22:24:10.019,radish
2800,0,1,0,0,TEST,在满油满电状态下，综合续航为800公里。,2019-12-10 22:24:10.019,radish
2801,0,1,0,0,TEST,相比续航能力普遍低于500公里的竞争对手，理想ONE的优势很明显。,2019-12-10 22:24:10.019,radish
2802,0,1,0,0,TEST,关键在于李想ONE在保留电动车理念、驾驶体验、人机交互等先进性的同时，结合了燃油车的优势，最终消灭了“里程焦虑”。,2019-12-10 22:24:10.019,radish
2803,0,1,0,0,TEST,“车和家打造的汽车不会依赖充电桩。”,2019-12-10 22:24:10.019,radish
2804,0,1,0,0,TEST,李想很清楚自己前进的方向。,2019-12-10 22:24:10.019,radish
2805,0,1,0,0,TEST,不过为了打消“里程焦虑”，有必要逆潮流寻找答案吗？,2019-12-10 22:24:10.019,radish
2806,0,1,0,0,TEST,新品发布后，业界不乏这样的质疑。,2019-12-10 22:24:10.019,radish
2807,0,1,0,0,TEST,增程式电动车将燃油转化为电力，通过电机驱动整车行驶。,2019-12-10 22:24:10.019,radish
2808,1,1,0,0,TEST,由于燃油仍为其主要动力来源，普遍认为增程式电动车是向纯电动汽车时代过渡产品。,2019-12-10 22:24:10.019,radish
2809,0,1,0,0,TEST,因此这并非全新技术，与纯电动汽车相比，甚至略显落后。,2019-12-10 22:24:10.019,radish
2810,0,1,0,0,TEST,与此同时，随着市场不断成熟，纯电动汽车的“里程焦虑”渐渐没有那么深刻。,2019-12-10 22:24:10.019,radish
2811,0,1,0,0,TEST,第三方数据显示，2018年国内公共充电桩数量已经突破30万台，增幅达到40.3%；,2019-12-10 22:24:10.019,radish
2812,0,1,0,0,TEST,截至2019年4月公共充电桩总量已突破39.1万台。,2019-12-10 22:24:10.019,radish
2813,0,1,0,0,TEST,如此来看，李想坚持的增程式理想，多少有些刻舟求剑的味道。,2019-12-10 22:24:10.019,radish
2814,0,1,0,0,TEST,不过李想似乎并不在乎。,2019-12-10 22:24:10.019,radish
2815,0,1,0,0,TEST,2019年10月15日，李想将理想ONE的交付时间延后至12月，并为车主免费升级至2020款。,2019-12-10 22:24:10.019,radish
2816,0,1,0,0,TEST,新车更换了玻璃、进气格栅、轮胎等众多零配件，不过仍在坚持“增程式”的理想。,2019-12-10 22:24:10.019,radish
2817,0,1,0,0,TEST,还是那个李想，不改偏执的性格，不过如今的他身上已经有了更多现实的色彩。,2019-12-10 22:24:10.019,radish
2818,0,1,0,0,TEST,05结语凡是成功的企业家，性格中多少都有偏执的成分。,2019-12-10 22:24:10.019,radish
2819,0,1,0,0,TEST,没有乔布斯坚持变革人机交互体验，手机可能仍会保留物理键盘；,2019-12-10 22:24:10.019,radish
2820,0,1,0,0,TEST,没有马斯克非要捅破电动汽车概念的窗户纸，不会有国内新能源汽车市场每年破千亿元的投资额度。,2019-12-10 22:24:10.019,radish
2821,0,1,0,0,TEST,如今，李想仍在偏执于增程式的理想，也算和行业大家有了相同点。,2019-12-10 22:24:10.019,radish
2822,0,1,0,0,TEST,不同点在于，乔布斯和马斯克都看清了未来，也找到了理想的切入点，最后获得了商业成功。,2019-12-10 22:24:10.019,radish
2823,0,1,0,0,TEST,反观李想，他也看清了未来，不过总有些错位的感觉：SEV的理想的确美好，可是他来得太早，最终无奈收场；,2019-12-10 22:24:10.019,radish
2824,0,1,0,0,TEST,SUV要更贴近实际，可是一直贴着2018年的实际，没有再向前走一步。,2019-12-10 22:24:10.019,radish
2825,0,1,0,0,TEST,这样的错位已经破坏了李想的第一个计划，第二个计划也会遭遇不幸吗？,2019-12-10 22:24:10.019,radish
2826,0,1,0,0,TEST,10月15日晚间，北京证监局官网更新了一则辅导报告，报告显示，北京思维造物信息科技股份有限公司（下称罗辑思维）首次公开发行股票并拟在科创板上市，而该公司正是“罗辑思维”的母公司。,2019-12-10 22:24:10.019,radish
2827,0,1,0,0,TEST,这则辅导报告更新的消息一经发布，即在市场上掀起波澜。,2019-12-10 22:24:10.019,radish
2828,0,1,0,0,TEST,罗辑思维拟上市的消息受到市场的关注是意料之中的事情。,2019-12-10 22:24:10.019,radish
2829,0,1,0,0,TEST,毕竟此前不久，作为知识付费行业的另一位头部玩家吴晓波刚刚梦断资本市场之路。,2019-12-10 22:24:10.019,radish
2830,0,1,0,0,TEST,而罗辑思维则是另一位头部玩家罗振宇所创办的公司。,2019-12-10 22:24:10.019,radish
2831,0,1,0,0,TEST,因此，罗辑思维拟上市的消息受到关注并不令人奇怪。,2019-12-10 22:24:10.019,radish
2832,0,1,0,0,TEST,并且，在此之前，罗辑思维已经过五轮融资，市场上也多次传出罗辑思维A股上市的消息。,2019-12-10 22:24:10.019,radish
2833,0,1,0,0,TEST,加上2017年罗辑思维利润过亿，就财务指标而言，上市并不存在障碍。,2019-12-10 22:24:10.019,radish
2834,0,1,0,0,TEST,所以，罗辑思维拟上市其实也并不令人意外。,2019-12-10 22:24:10.019,radish
2835,1,1,0,0,TEST,而罗辑思维拟上市的消息之所以在市场上掀起波澜，究其原因在于罗辑思维选择的上市目的是科创板，这是目前在市场上关注度极高的一个市场。,2019-12-10 22:24:10.019,radish
2836,0,1,0,0,TEST,而且罗辑思维的主要产品就是其脱口秀节目《罗辑思维》和知识付费头部APP“得到”，这与科创板的上市要求不太相符。,2019-12-10 22:24:10.019,radish
2837,0,1,0,0,TEST,根据证监会在今年初发布的《关于在上海证券交易所设立科创板并试点注册制的实施意见》，重点支持的是新一代信息技术、高端装备、新材料、新能源、节能环保以及生物医药等高新技术产业和战略性新兴产业。,2019-12-10 22:24:10.019,radish
2838,0,1,0,0,TEST,当前的科创板上市企业当中，基本上大部分都集中在硬科技领域，像罗辑思维这种以知识服务为核心的软科技企业与科创板上市之间多少有些风马牛不相及。,2019-12-10 22:24:10.019,radish
2839,0,1,0,0,TEST,那么，罗辑思维拟科创板上市又是怎样的一种思维呢？,2019-12-10 22:24:10.019,radish
2840,0,1,0,0,TEST,很显然，罗振宇是看中了科创板上市的“种种好处”。,2019-12-10 22:24:10.019,radish
2841,0,1,0,0,TEST,毕竟科创板目前在市场上炙手可热，公司股票在科创板上市可以得到更高的溢价，如目前科创板上市公司，仅发行价市盈率有的就达到了百倍以上，而二级市场上的股票市盈率更是达到了千倍以上。,2019-12-10 22:24:10.019,radish
2842,0,1,0,0,TEST,这样的高溢价高估值不仅可以让企业上市实现多融资，而且公司原始股东在股票解禁后也可以更多地套现。,2019-12-10 22:24:10.019,radish
2843,0,1,0,0,TEST,这是任何一家公司及其股东们所梦寐以求的。,2019-12-10 22:24:10.019,radish
2844,0,1,0,0,TEST,不仅如此，科创板IPO实行的是注册制，发审工作由上交所的上市委来负责，这在一定程度上也意味着在科创板上市，不仅可以缩短上市的时间，而且IPO审核也会相对宽松，更有利于罗辑思维通过IPO审核这道关。,2019-12-10 22:24:10.019,radish
2845,0,1,0,0,TEST,并且，科创板还允许同股不同权的公司上市，这就意味着罗辑思维可以将公司的股权结构也设置为同股不同权，这对于实控人罗振宇来说，显然是一种巨大的诱惑，如此一来，即便罗振宇在公司上市后大规模套现，也还是可以将公司牢牢地掌控在自己的手上。,2019-12-10 22:24:10.019,radish
